id,brand_id,group_id,series_id,full_name,brand_name,group_name,series_name,price,year,displacement,month,oil,max_power,max_speed,max_load,max_horsepower
61940,1,1,1,轩逸  2023款 1.6L CVT舒享版,日产,东风日产,东风日产-轩逸,11.90万元,2023,1.6L,3,5.94L,99kw,186km/h,1720kg,1.6L 135马力 L4
60073,1,1,1,轩逸  2023款 1.6L CVT悦享版,日产,东风日产,东风日产-轩逸,12.99万元,2023,1.6L,3,5.57L,99kw,186km/h,1720kg,1.6L 135马力 L4
60074,1,1,1,轩逸  2023款 1.6L CVT智驾版,日产,东风日产,东风日产-轩逸,13.39万元,2023,1.6L,3,5.57L,99kw,186km/h,1720kg,1.6L 135马力 L4
66147,1,1,1,轩逸  2024款 经典 1.6XE CVT舒适版,日产,东风日产,东风日产-轩逸,10.86万元,2023,1.6L,12,5.94L,90kw,180km/h,1650kg,1.6L 122马力 L4
66322,1,1,1,轩逸  2024款 经典 1.6XL CVT豪华版,日产,东风日产,东风日产-轩逸,11.86万元,2024,1.6L,1,5.94L,90kw,180km/h,1650kg,1.6L 122马力 L4
66315,1,1,1,轩逸  2024款 经典 1.6XV CVT尊享版,日产,东风日产,东风日产-轩逸,12.26万元,2024,1.6L,1,5.94L,90kw,180km/h,1650kg,1.6L 122马力 L4
64820,2,2,2,朗逸  2024款 1.5L 自动得逸版,大众,上汽大众,上汽大众-朗逸,12.09万元,2023,1.5L,9,5.92L,81kw,188km/h,1755kg,1.5L 110马力 L4
64821,2,2,2,朗逸  2024款 1.5L 自动满逸版,大众,上汽大众,上汽大众-朗逸,12.79万元,2023,1.5L,9,5.92L,81kw,188km/h,1755kg,1.5L 110马力 L4
64818,2,2,2,朗逸  2024款 1.5L 自动五百万版,大众,上汽大众,上汽大众-朗逸,13.09万元,2023,1.5L,9,5.92L,81kw,188km/h,1755kg,1.5L 110马力 L4
64819,2,2,2,朗逸  2024款 1.5L 自动星空五百万版,大众,上汽大众,上汽大众-朗逸,13.09万元,2023,1.5L,9,5.92L,81kw,188km/h,1755kg,1.5L 110马力 L4
64822,2,2,2,朗逸  2024款 300TSI DSG满逸版,大众,上汽大众,上汽大众-朗逸,13.89万元,2023,1.5L,9,5.40L,118kw,200km/h,1805kg,1.5T 160马力 L4
64824,2,2,2,朗逸  2024款 300TSI DSG星空满逸版,大众,上汽大众,上汽大众-朗逸,13.89万元,2023,1.5L,9,5.40L,118kw,200km/h,1805kg,1.5T 160马力 L4
64825,2,2,2,朗逸  2024款 300TSI DSG星空领先版,大众,上汽大众,上汽大众-朗逸,14.39万元,2023,1.5L,9,5.40L,118kw,200km/h,1805kg,1.5T 160马力 L4
64823,2,2,2,朗逸  2024款 300TSI DSG永逸版,大众,上汽大众,上汽大众-朗逸,15.19万元,2023,1.5L,9,5.40L,118kw,200km/h,1805kg,1.5T 160马力 L4
64826,2,2,2,朗逸  2024款 300TSI DSG星空永逸版,大众,上汽大众,上汽大众-朗逸,15.19万元,2023,1.5L,9,5.40L,118kw,200km/h,1805kg,1.5T 160马力 L4
67521,2,2,2,朗逸  2023款 新锐 1.5L 自动出众新逸版,大众,上汽大众,上汽大众-朗逸,7.999万元,2024,1.5L,4,5.98L,81kw,185km/h,1710kg,1.5L 110马力 L4
67522,2,2,2,朗逸  2023款 新锐 1.5L 自动出众新愿版,大众,上汽大众,上汽大众-朗逸,8.799万元,2024,1.5L,4,5.98L,81kw,185km/h,1710kg,1.5L 110马力 L4
63242,2,2,2,朗逸  2023款 新锐 1.5L 自动新逸版,大众,上汽大众,上汽大众-朗逸,9.999万元,2023,1.5L,6,5.98L,81kw,185km/h,1710kg,1.5L 110马力 L4
61259,2,2,2,朗逸  2023款 新锐 1.5L 自动新愿版,大众,上汽大众,上汽大众-朗逸,10.999万元,2023,1.5L,6,5.98L,81kw,185km/h,1710kg,1.5L 110马力 L4
65369,2,2,3,帕萨特  2024款 280TSI 商务版,大众,上汽大众,上汽大众-帕萨特,18.19万元,2023,1.4L,10,6.1L,110kw,210km/h,1960kg,1.4T 150马力 L4
65370,2,2,3,帕萨特  2024款 280TSI 精英版,大众,上汽大众,上汽大众-帕萨特,19.29万元,2023,1.4L,10,6.1L,110kw,210km/h,1960kg,1.4T 150马力 L4
65371,2,2,3,帕萨特  2024款 280TSI 星空精英版,大众,上汽大众,上汽大众-帕萨特,19.44万元,2023,1.4L,10,6.1L,110kw,210km/h,1960kg,1.4T 150马力 L4
64997,2,2,3,帕萨特  2024款 330TSI 精英版,大众,上汽大众,上汽大众-帕萨特,20.59万元,2023,2.0L,10,6.41L,137kw,210km/h,2060kg,2.0T 186马力 L4
65144,2,2,3,帕萨特  2024款 330TSI 星空精英版,大众,上汽大众,上汽大众-帕萨特,20.59万元,2023,2.0L,10,6.41L,137kw,210km/h,2060kg,2.0T 186马力 L4
67089,2,2,3,帕萨特  2024款 380TSI 龙腾版,大众,上汽大众,上汽大众-帕萨特,18.83万元,2024,2.0L,3,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
67090,2,2,3,帕萨特  2024款 380TSI 星空龙腾版,大众,上汽大众,上汽大众-帕萨特,18.83万元,2024,2.0L,3,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
67091,2,2,3,帕萨特  2024款 380TSI 龙耀版,大众,上汽大众,上汽大众-帕萨特,20.73万元,2024,2.0L,3,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
67092,2,2,3,帕萨特  2024款 380TSI 星空龙耀版,大众,上汽大众,上汽大众-帕萨特,20.73万元,2024,2.0L,3,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
67093,2,2,3,帕萨特  2024款 380TSI 龙祥版,大众,上汽大众,上汽大众-帕萨特,22.33万元,2024,2.0L,3,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
67094,2,2,3,帕萨特  2024款 380TSI 星空龙祥版,大众,上汽大众,上汽大众-帕萨特,22.33万元,2024,2.0L,3,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
65366,2,2,3,帕萨特  2024款 380TSI 精英版,大众,上汽大众,上汽大众-帕萨特,20.83万元,2023,2.0L,10,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
65360,2,2,3,帕萨特  2024款 380TSI 星空精英版,大众,上汽大众,上汽大众-帕萨特,20.83万元,2023,2.0L,10,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
65298,2,2,3,帕萨特  2024款 380TSI 豪华版,大众,上汽大众,上汽大众-帕萨特,22.73万元,2023,2.0L,10,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
65372,2,2,3,帕萨特  2024款 380TSI 星空豪华版,大众,上汽大众,上汽大众-帕萨特,22.73万元,2023,2.0L,10,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
65373,2,2,3,帕萨特  2024款 380TSI 旗舰版,大众,上汽大众,上汽大众-帕萨特,24.33万元,2023,2.0L,10,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
65374,2,2,3,帕萨特  2024款 380TSI 星空旗舰版,大众,上汽大众,上汽大众-帕萨特,24.33万元,2023,2.0L,10,6.94L,162kw,210km/h,2080kg,2.0T 220马力 L4
59836,3,3,4,本田CR-V  2023款 240TURBO 两驱活力版 5座,本田,东风本田,东风本田-本田CR-V,18.59万元,2022,1.5L,9,7.31L,142kw,188km/h,2147kg,1.5T 193马力 L4
59837,3,3,4,本田CR-V  2023款 240TURBO 两驱锋尚版 5座,本田,东风本田,东风本田-本田CR-V,20.19万元,2022,1.5L,9,7.31L,142kw,188km/h,2147kg,1.5T 193马力 L4
59838,3,3,4,本田CR-V  2023款 240TURBO 两驱锋尚版 7座,本田,东风本田,东风本田-本田CR-V,20.89万元,2022,1.5L,9,7.39L,142kw,188km/h,2300kg,1.5T 193马力 L4
62226,3,3,4,本田CR-V  2023款 240TURBO 两驱睿型版 5座,本田,东风本田,东风本田-本田CR-V,21.09万元,2023,1.5L,3,7.31L,142kw,188km/h,2147kg,1.5T 193马力 L4
57091,3,3,4,本田CR-V  2023款 240TURBO 两驱智领版 5座,本田,东风本田,东风本田-本田CR-V,21.19万元,2022,1.5L,9,7.31L,142kw,188km/h,2147kg,1.5T 193马力 L4
59730,3,3,4,本田CR-V  2023款 240TURBO 两驱臻享版 7座,本田,东风本田,东风本田-本田CR-V,23.19万元,2022,1.5L,9,7.4L,142kw,188km/h,2300kg,1.5T 193马力 L4
59839,3,3,4,本田CR-V  2023款 240TURBO 四驱臻享版 5座,本田,东风本田,东风本田-本田CR-V,23.19万元,2022,1.5L,9,7.78L,142kw,188km/h,2147kg,1.5T 193马力 L4
57095,3,3,4,本田CR-V  2023款 240TURBO 四驱尊耀版 5座,本田,东风本田,东风本田-本田CR-V,24.99万元,2022,1.5L,9,8.12L,142kw,188km/h,2147kg,1.5T 193马力 L4
65267,4,4,5,奥迪A6L  2024款 40 TFSI 豪华动感型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,42.79万元,2023,2.0L,10,7.02L,140kw,230km/h,2320kg,2.0T 190马力 L4
65269,4,4,5,奥迪A6L  2024款 45 TFSI 臻选动感型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,45.49万元,2023,2.0L,10,7.18L,180kw,250km/h,2350kg,2.0T 245马力 L4
65271,4,4,5,奥迪A6L  2024款 45 TFSI quattro 臻选动感型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,47.99万元,2023,2.0L,10,7.78L,180kw,250km/h,2385kg,2.0T 245马力 L4
65273,4,4,5,奥迪A6L  2024款 45 TFSI quattro 尊享动感型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,49.98万元,2023,2.0L,10,7.78L,180kw,250km/h,2385kg,2.0T 245马力 L4
65266,4,4,5,奥迪A6L  2024款 40 TFSI 豪华致雅型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,42.79万元,2023,2.0L,10,7.02L,140kw,230km/h,2320kg,2.0T 190马力 L4
65268,4,4,5,奥迪A6L  2024款 45 TFSI 臻选致雅型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,45.49万元,2023,2.0L,10,7.18L,180kw,250km/h,2350kg,2.0T 245马力 L4
65270,4,4,5,奥迪A6L  2024款 45 TFSI quattro 臻选致雅型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,47.99万元,2023,2.0L,10,7.68L,180kw,250km/h,2385kg,2.0T 245马力 L4
65272,4,4,5,奥迪A6L  2024款 45 TFSI quattro 尊享致雅型,奥迪,一汽奥迪,一汽奥迪-奥迪A6L,49.98万元,2023,2.0L,10,7.68L,180kw,250km/h,2385kg,2.0T 245马力 L4
68129,2,5,6,速腾  2024款 200TSI 手动飞越版,大众,一汽-大众,一汽-大众-速腾,12.79万元,2024,1.2L,4,5.75L,85kw,200km/h,1810kg,1.2T 116马力 L4
68130,2,5,6,速腾  2024款 200TSI DSG飞越版,大众,一汽-大众,一汽-大众-速腾,13.99万元,2024,1.2L,4,5.71L,85kw,200km/h,1850kg,1.2T 116马力 L4
68131,2,5,6,速腾  2024款 200TSI DSG超越版,大众,一汽-大众,一汽-大众-速腾,14.89万元,2024,1.2L,4,5.71L,85kw,200km/h,1850kg,1.2T 116马力 L4
68132,2,5,6,速腾  2024款 300TSI DSG飞越版,大众,一汽-大众,一汽-大众-速腾,14.99万元,2024,1.5L,4,5.77L,118kw,200km/h,1890kg,1.5T 160马力 L4
68133,2,5,6,速腾  2024款 300TSI DSG超越版,大众,一汽-大众,一汽-大众-速腾,15.89万元,2024,1.5L,4,5.77L,118kw,200km/h,1890kg,1.5T 160马力 L4
68134,2,5,6,速腾  2024款 300TSI DSG卓越版,大众,一汽-大众,一汽-大众-速腾,17.29万元,2024,1.5L,4,5.77L,118kw,200km/h,1890kg,1.5T 160马力 L4
57453,2,5,6,速腾  2023款 200TSI 手动飞越版,大众,一汽-大众,一汽-大众-速腾,12.79万元,2022,1.2L,6,5.75L,85kw,200km/h,1810kg,1.2T 116马力 L4
57382,2,5,6,速腾  2023款 200TSI DSG飞越版,大众,一汽-大众,一汽-大众-速腾,13.99万元,2022,1.2L,6,5.71L,85kw,200km/h,1850kg,1.2T 116马力 L4
57987,2,5,6,速腾  2023款 200TSI DSG超越版,大众,一汽-大众,一汽-大众-速腾,14.89万元,2022,1.2L,6,5.71L,85kw,200km/h,1850kg,1.2T 116马力 L4
65596,2,5,6,速腾  2023款 300TSI DSG飞越版,大众,一汽-大众,一汽-大众-速腾,14.99万元,2023,1.5L,11,5.77L,118kw,200km/h,1890kg,1.5T 160马力 L4
60169,2,5,6,速腾  2023款 300TSI DSG超越版,大众,一汽-大众,一汽-大众-速腾,15.89万元,2022,1.5L,10,5.77L,118kw,200km/h,1890kg,1.5T 160马力 L4
57455,2,5,6,速腾  2023款 300TSI DSG卓越版,大众,一汽-大众,一汽-大众-速腾,17.29万元,2022,1.5L,6,5.77L,118kw,200km/h,1890kg,1.5T 160马力 L4
61844,5,6,7,锋兰达  2023款 2.0L CVT精英版,丰田,广汽丰田,广汽丰田-锋兰达,12.58万元,2023,2.0L,3,6.15L,126kw,180km/h,1910kg,2.0L 171马力 L4
61845,5,6,7,锋兰达  2023款 2.0L CVT领先版,丰田,广汽丰田,广汽丰田-锋兰达,13.98万元,2023,2.0L,3,6.15L,126kw,180km/h,1910kg,2.0L 171马力 L4
61846,5,6,7,锋兰达  2023款 2.0L CVT豪华版,丰田,广汽丰田,广汽丰田-锋兰达,14.98万元,2023,2.0L,3,6.15L,126kw,180km/h,1910kg,2.0L 171马力 L4
60620,5,6,7,锋兰达  2023款 2.0L CVT运动版,丰田,广汽丰田,广汽丰田-锋兰达,15.98万元,2023,2.0L,3,6.11L,126kw,180km/h,1910kg,2.0L 171马力 L4
61847,5,6,7,锋兰达  2023款 2.0L CVT尊贵版,丰田,广汽丰田,广汽丰田-锋兰达,16.98万元,2023,2.0L,3,6.15L,126kw,180km/h,1910kg,2.0L 171马力 L4
63265,6,7,8,星瑞  2023款 1.5TD 扶摇版,吉利汽车,吉利汽车,吉利汽车-星瑞,10.87万元,2023,1.5L,6,6.2L,133kw,195km/h,1905kg,1.5T 181马力 L4
63498,6,7,8,星瑞  2023款 1.5TD 昆仑版,吉利汽车,吉利汽车,吉利汽车-星瑞,11.47万元,2023,1.5L,6,6.2L,133kw,195km/h,1905kg,1.5T 181马力 L4
68652,6,7,8,星瑞  2024款 1.5TD 龙腾版,吉利汽车,吉利汽车,吉利汽车-星瑞,9.97万元,2024,1.5L,6,6.2L,133kw,195km/h,1905kg,1.5T 181马力 L4
66395,6,7,9,星越L  2024款 2.0TD DCT EVO两驱舒适型,吉利汽车,吉利汽车,吉利汽车-星越L,13.72万元,2024,2.0L,1,7.5L,160kw,215km/h,2130kg,2.0T 218马力 L4
67036,6,7,9,星越L  2024款 2.0TD DCT EVO两驱长风版,吉利汽车,吉利汽车,吉利汽车-星越L,14.77万元,2024,2.0L,3,7.5L,160kw,215km/h,2130kg,2.0T 218马力 L4
66397,6,7,9,星越L  2024款 2.0TD DCT EVO两驱尊贵型,吉利汽车,吉利汽车,吉利汽车-星越L,15.52万元,2024,2.0L,1,7.5L,160kw,215km/h,2130kg,2.0T 218马力 L4
54634,6,7,9,星越L  2021款 2.0TD DCT EVO两驱智尊型,吉利汽车,吉利汽车,吉利汽车-星越L,16.32万元,2021,2.0L,11,7.5L,160kw,215km/h,2130kg,2.0T 218马力 L4
64831,6,7,9,星越L  2024款 2.0TD 高功自动两驱云起版,吉利汽车,吉利汽车,吉利汽车-星越L,15.77万元,2023,2.0L,9,7.70L,175kw,215km/h,2160kg,2.0T 238马力 L4
64832,6,7,9,星越L  2024款 2.0TD 高功自动两驱天际版,吉利汽车,吉利汽车,吉利汽车-星越L,16.87万元,2023,2.0L,9,7.70L,175kw,215km/h,2160kg,2.0T 238马力 L4
61179,6,7,9,星越L  2023款 2.0TD 高功自动两驱旗舰型,吉利汽车,吉利汽车,吉利汽车-星越L,16.82万元,2023,2.0L,1,7.70L,175kw,215km/h,2160kg,2.0T 238马力 L4
50042,6,7,9,星越L  2021款 2.0TD 高功自动四驱旗舰型,吉利汽车,吉利汽车,吉利汽车-星越L,18.52万元,2021,2.0L,7,8.5L,175kw,215km/h,2215kg,2.0T 238马力 L4
66396,6,7,9,星越L  2024款 2.0TD DCT EVO两驱豪华型,吉利汽车,吉利汽车,吉利汽车-星越L,14.52万元,2024,2.0L,1,7.5L,160kw,215km/h,2130kg,2.0T 218马力 L4
62732,5,8,10,RAV4荣放  2023款 2.0L CVT两驱都市版,丰田,一汽丰田,一汽丰田-RAV4荣放,17.68万元,2023,2.0L,4,6.27L,126kw,180km/h,2115kg,2.0L 171马力 L4
62828,5,8,10,RAV4荣放  2023款 2.0L CVT两驱风尚版,丰田,一汽丰田,一汽丰田-RAV4荣放,19.68万元,2023,2.0L,4,6.41L,126kw,180km/h,2115kg,2.0L 171马力 L4
62876,5,8,10,RAV4荣放  2023款 2.0L CVT两驱风尚Plus版,丰田,一汽丰田,一汽丰田-RAV4荣放,20.28万元,2023,2.0L,4,6.41L,126kw,180km/h,2115kg,2.0L 171马力 L4
62734,5,8,10,RAV4荣放  2023款 2.0L CVT两驱20周年铂金纪念版,丰田,一汽丰田,一汽丰田-RAV4荣放,20.48万元,2023,2.0L,4,6.41L,126kw,180km/h,2115kg,2.0L 171马力 L4
62896,5,8,10,RAV4荣放  2023款 2.0L CVT四驱探险版,丰田,一汽丰田,一汽丰田-RAV4荣放,21.18万元,2023,2.0L,4,6.9L,126kw,180km/h,2195kg,2.0L 171马力 L4
62897,5,8,10,RAV4荣放  2023款 2.0L CVT四驱探险Plus版,丰田,一汽丰田,一汽丰田-RAV4荣放,21.78万元,2023,2.0L,4,6.9L,126kw,180km/h,2195kg,2.0L 171马力 L4
62898,5,8,10,RAV4荣放  2023款 2.0L CVT四驱探险旗舰版,丰田,一汽丰田,一汽丰田-RAV4荣放,23.38万元,2023,2.0L,4,6.84L,126kw,180km/h,2195kg,2.0L 171马力 L4
64895,7,9,11,宝马3系  2024款 320i M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,29.99万元,2023,2.0L,11,6.9L,115kw,222km/h,2050kg,2.0T 156马力 L4
64896,7,9,11,宝马3系  2024款 325i M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,31.69万元,2023,2.0L,11,6.9L,135kw,233km/h,2050kg,2.0T 184马力 L4
64897,7,9,11,宝马3系  2024款 325i M运动曜夜套装,宝马,华晨宝马,华晨宝马-宝马3系,33.99万元,2023,2.0L,11,6.9L,135kw,233km/h,2050kg,2.0T 184马力 L4
64899,7,9,11,宝马3系  2024款 320Li M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,32.19万元,2023,2.0L,11,6.9L,115kw,222km/h,2055kg,2.0T 156马力 L4
64900,7,9,11,宝马3系  2024款 325Li M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,34.99万元,2023,2.0L,11,6.9L,135kw,233km/h,2055kg,2.0T 184马力 L4
64901,7,9,11,宝马3系  2024款 325Li xDrive M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,36.49万元,2023,2.0L,11,7.3L,135kw,230km/h,2115kg,2.0T 184马力 L4
64902,7,9,11,宝马3系  2024款 325Li M运动曜夜套装,宝马,华晨宝马,华晨宝马-宝马3系,36.99万元,2023,2.0L,11,6.9L,135kw,233km/h,2055kg,2.0T 184马力 L4
57178,7,9,11,宝马3系  2023款 320i M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,29.99万元,2022,2.0L,8,6.9L,115kw,222km/h,2050kg,2.0T 156马力 L4
57180,7,9,11,宝马3系  2023款 325i M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,31.69万元,2022,2.0L,8,6.9L,135kw,233km/h,2050kg,2.0T 184马力 L4
59065,7,9,11,宝马3系  2023款 325i M运动曜夜套装,宝马,华晨宝马,华晨宝马-宝马3系,33.99万元,2022,2.0L,8,6.9L,135kw,233km/h,2050kg,2.0T 184马力 L4
57179,7,9,11,宝马3系  2023款 320Li M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,32.19万元,2022,2.0L,8,6.9L,115kw,222km/h,2055kg,2.0T 156马力 L4
57181,7,9,11,宝马3系  2023款 325Li M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,34.99万元,2022,2.0L,8,6.9L,135kw,233km/h,2055kg,2.0T 184马力 L4
57182,7,9,11,宝马3系  2023款 325Li xDrive M运动套装,宝马,华晨宝马,华晨宝马-宝马3系,36.49万元,2022,2.0L,8,7.3L,135kw,230km/h,2115kg,2.0T 184马力 L4
59066,7,9,11,宝马3系  2023款 325Li M运动曜夜套装,宝马,华晨宝马,华晨宝马-宝马3系,36.99万元,2022,2.0L,8,6.9L,135kw,233km/h,2055kg,2.0T 184马力 L4
62731,5,8,12,卡罗拉锐放  2023款 2.0L 先锋版 ,丰田,一汽丰田,一汽丰田-卡罗拉锐放,12.98万元,2023,2.0L,5,6.16L,126kw,180km/h,1910kg,2.0L 171马力 L4
62733,5,8,12,卡罗拉锐放  2023款 2.0L 精英版,丰田,一汽丰田,一汽丰田-卡罗拉锐放,13.98万元,2023,2.0L,5,6.16L,126kw,180km/h,1910kg,2.0L 171马力 L4
63241,5,8,12,卡罗拉锐放  2023款 2.0L 豪华版,丰田,一汽丰田,一汽丰田-卡罗拉锐放,14.98万元,2023,2.0L,5,6.16L,126kw,180km/h,1910kg,2.0L 171马力 L4
62996,5,8,12,卡罗拉锐放  2023款 2.0L 20周年铂金纪念版,丰田,一汽丰田,一汽丰田-卡罗拉锐放,15.18万元,2023,2.0L,5,6.16L,126kw,180km/h,1910kg,2.0L 171马力 L4
63020,5,8,12,卡罗拉锐放  2023款 2.0L CARE版,丰田,一汽丰田,一汽丰田-卡罗拉锐放,15.48万元,2023,2.0L,5,6.16L,126kw,180km/h,1910kg,2.0L 171马力 L4
63019,5,8,12,卡罗拉锐放  2023款 2.0L 尊享版,丰田,一汽丰田,一汽丰田-卡罗拉锐放,15.98万元,2023,2.0L,5,6.16L,126kw,180km/h,1910kg,2.0L 171马力 L4
62927,5,8,12,卡罗拉锐放  2023款 2.0L 旗舰版,丰田,一汽丰田,一汽丰田-卡罗拉锐放,16.98万元,2023,2.0L,5,6.1L,126kw,180km/h,1910kg,2.0L 171马力 L4
57606,2,5,13,迈腾  2023款 200万辆纪念版 280TSI DSG舒适型,大众,一汽-大众,一汽-大众-迈腾,18.69万元,2022,1.4L,10,6.23L,110kw,210km/h,1920kg,1.4T 150马力 L4
60244,2,5,13,迈腾  2023款 200万辆纪念版 280TSI DSG领先型,大众,一汽-大众,一汽-大众-迈腾,19.59万元,2022,1.4L,10,6.23L,110kw,210km/h,1920kg,1.4T 150马力 L4
60083,2,5,13,迈腾  2023款 200万辆纪念版 330TSI DSG领先型,大众,一汽-大众,一汽-大众-迈腾,21.19万元,2022,2.0L,10,6.38L,137kw,210km/h,2030kg,2.0T 186马力 L4
57607,2,5,13,迈腾  2023款 200万辆纪念版 330TSI DSG豪华型,大众,一汽-大众,一汽-大众-迈腾,22.69万元,2022,2.0L,10,6.38L,137kw,210km/h,2030kg,2.0T 186马力 L4
57608,2,5,13,迈腾  2023款 200万辆纪念版 380TSI DSG旗舰型,大众,一汽-大众,一汽-大众-迈腾,25.39万元,2022,2.0L,10,6.72L,162kw,210km/h,2050kg,2.0T 220马力 L4
53265,3,3,14,思域  2022款 180TURBO CVT尚动版,本田,东风本田,东风本田-思域,12.99万元,2021,1.5L,9,5.79L,95kw,200km/h,1740kg,1.5T 129马力 L4
53266,3,3,14,思域  2022款 180TURBO CVT尚擎版,本田,东风本田,东风本田-思域,13.69万元,2021,1.5L,9,5.79L,95kw,200km/h,1740kg,1.5T 129马力 L4
60767,3,3,14,思域  2022款 240TURBO CVT劲骋版,本田,东风本田,东风本田-思域,13.99万元,2022,1.5L,11,6.01L,134kw,200km/h,1800kg,1.5T 182马力 L4
62373,3,3,14,思域  2023款 240TURBO CVT劲势版,本田,东风本田,东风本田-思域,14.19万元,2023,1.5L,4,6.01L,134kw,200km/h,1800kg,1.5T 182马力 L4
53219,3,3,14,思域  2022款 240TURBO CVT劲动版,本田,东风本田,东风本田-思域,14.29万元,2021,1.5L,9,6.01L,134kw,200km/h,1800kg,1.5T 182马力 L4
59054,3,3,14,思域  2023款 240TURBO CVT劲动·C位客特别版,本田,东风本田,东风本田-思域,14.49万元,2022,1.5L,8,6.01L,134kw,200km/h,1800kg,1.5T 182马力 L4
53267,3,3,14,思域  2022款 240TURBO CVT燃动版,本田,东风本田,东风本田-思域,14.99万元,2021,1.5L,9,6.28L,134kw,200km/h,1800kg,1.5T 182马力 L4
53268,3,3,14,思域  2022款 240TURBO CVT劲控版,本田,东风本田,东风本田-思域,15.89万元,2021,1.5L,9,6.28L,134kw,200km/h,1800kg,1.5T 182马力 L4
59069,3,3,14,思域  2023款 240TURBO CVT劲控·C位客特别版,本田,东风本田,东风本田-思域,16.09万元,2022,1.5L,8,6.28L,134kw,200km/h,1800kg,1.5T 182马力 L4
53177,3,3,14,思域  2022款 240TURBO CVT燃擎版,本田,东风本田,东风本田-思域,16.39万元,2021,1.5L,9,6.28L,134kw,200km/h,1800kg,1.5T 182马力 L4
61020,3,3,14,思域  2023款 HATCHBACK 240TURBO CVT极跃版,本田,东风本田,东风本田-思域,14.59万元,2022,1.5L,12,6.12L,134kw,200km/h,1840kg,1.5T 182马力 L4
57610,3,3,14,思域  2023款 HATCHBACK 240TURBO CVT极锐版,本田,东风本田,东风本田-思域,15.39万元,2022,1.5L,12,6.12L,134kw,200km/h,1840kg,1.5T 182马力 L4
57577,3,3,14,思域  2023款 HATCHBACK 240TURBO 手动极劲版,本田,东风本田,东风本田-思域,15.99万元,2022,1.5L,12,5.91L,134kw,208km/h,1840kg,1.5T 182马力 L4
57576,3,3,14,思域  2023款 HATCHBACK 240TURBO CVT极锋版,本田,东风本田,东风本田-思域,16.99万元,2022,1.5L,12,6.28L,134kw,200km/h,1840kg,1.5T 182马力 L4
54305,8,10,15,瑞虎8  2021款 鲲鹏版 290TGDI 自动逐风+版,奇瑞,奇瑞汽车,奇瑞汽车-瑞虎8,12.79万元,2021,1.6L,11,7.39L,145kw,200km/h,2143kg,1.6T 197马力 L4
63164,3,11,16,雅阁  2023款 260TURBO 舒适版,本田,广汽本田,广汽本田-雅阁,17.98万元,2023,1.5L,5,6.60L,141kw,186km/h,2030kg,1.5T 192马力 L4
60967,3,11,16,雅阁  2023款 260TURBO 智享版,本田,广汽本田,广汽本田-雅阁,19.68万元,2023,1.5L,5,6.60L,141kw,186km/h,2030kg,1.5T 192马力 L4
66583,3,11,16,雅阁  2023款 260TURBO 豪华版,本田,广汽本田,广汽本田-雅阁,19.78万元,2024,1.5L,1,6.60L,141kw,186km/h,2030kg,1.5T 192马力 L4
61615,3,11,16,雅阁  2023款 260TURBO 卓越版,本田,广汽本田,广汽本田-雅阁,21.38万元,2023,1.5L,5,6.71L,141kw,186km/h,2030kg,1.5T 192马力 L4
66584,3,11,16,雅阁  2023款 260TURBO 尊贵版,本田,广汽本田,广汽本田-雅阁,21.48万元,2024,1.5L,1,6.71L,141kw,186km/h,2030kg,1.5T 192马力 L4
61616,3,11,16,雅阁  2023款 260TURBO 旗舰版,本田,广汽本田,广汽本田-雅阁,22.88万元,2023,1.5L,5,6.80L,141kw,186km/h,2030kg,1.5T 192马力 L4
62412,9,12,17,长安CS75 PLUS  2023款 第三代 1.5T 自动豪华型,长安,长安汽车,长安汽车-长安CS75 PLUS,12.49万元,2023,1.5L,4,6.96L,138kw,190km/h,1950kg,1.5T 188马力 L4
